graph,class,predicate
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0001987,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0001987,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0001987,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0001987,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0001987,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0001987,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0001987,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002007,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002012,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002015,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002016,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002038,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002048,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002066,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002078,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002079,http://www.w3.org/2000/01/rdf-schema#label
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/creator_first_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/creator_last_name
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/dimension_unit
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/has_object_reference
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/has_placement
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/has_reference_organ
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/representation_of
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/rui_rank
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/x_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/y_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/ccf/z_dimension
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/dc/terms/created
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://purl.org/dc/terms/creator
https://purl.humanatlas.io/graph/ccf,http://purl.obolibrary.org/obo/UBERON_0002080,http://www.w3.org/1999/02/22-rdf-syntax-ns#type
